System,Version,ClassName,Synthetic,#Bytes,Access,ParentClass,#Interfaces,#Fields,#SyntheticFields,#Methods,#SyntheticMethods,#Nested,FanIn,FanOut,WeightedMethodCount,#Instructions,LoadCount,StoreCount,#TypeConstructions,
emma,emma-2.0.5312,com/vladium/emma/ant/IANTVersion,0,420,public abstract interface,java/lang/Object,0,1,0,1,0,2,1,4,1,3,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/ant/IANTVersion$1,1,793,static,java/lang/Object,0,2,2,1,1,0,1,5,1,10,2,1,0,
emma,emma-2.0.5312,com/vladium/emma/ant/IANTVersion$_ANTVersion,0,1583,public abstract static,java/lang/Object,0,1,0,2,0,0,1,11,5,56,5,11,1,
emma,emma-2.0.5312,com/vladium/emma/ant/NestedTask,0,1102,public abstract super,com/vladium/emma/ant/SuppressableTask,0,1,0,2,0,0,3,5,5,35,12,3,2,
emma,emma-2.0.5312,com/vladium/emma/ant/PropertyElement,0,770,public final super,java/lang/Object,0,2,0,5,0,0,4,3,5,17,7,0,1,
emma,emma-2.0.5312,com/vladium/emma/ant/StringValue,0,1110,public abstract super,java/lang/Object,0,2,0,3,0,0,2,6,8,48,15,0,3,
emma,emma-2.0.5312,com/vladium/emma/ant/SuppressableTask,0,3297,public abstract super,org/apache/tools/ant/Task,0,3,0,11,0,0,11,15,15,109,35,5,7,
emma,emma-2.0.5312,com/vladium/emma/ant/VerbosityCfg,0,1598,public final super,java/lang/Object,0,3,0,4,0,1,2,7,9,59,19,2,2,
emma,emma-2.0.5312,com/vladium/emma/ant/VerbosityCfg$VerbosityAttribute,0,842,public final static,org/apache/tools/ant/types/EnumeratedAttribute,0,1,0,3,0,0,3,3,3,45,1,9,1,
emma,emma-2.0.5312,com/vladium/emma/ant/XFileSet,0,1350,public final super,org/apache/tools/ant/types/FileSet,0,0,0,3,0,0,1,5,6,35,14,2,2,
emma,emma-2.0.5312,com/vladium/emma/data/ClassDescriptor,0,4483,public final super,java/lang/Object,2,7,0,15,0,0,11,14,34,332,104,20,6,
emma,emma-2.0.5312,com/vladium/emma/data/CoverageData,0,4901,final super,java/lang/Object,2,1,0,11,0,0,1,25,26,310,111,40,9,
emma,emma-2.0.5312,com/vladium/emma/data/CoverageOptions,0,1392,public final super,java/lang/Object,1,3,0,6,0,0,7,6,6,44,19,0,2,
emma,emma-2.0.5312,com/vladium/emma/data/CoverageOptionsFactory,0,1324,public abstract super,java/lang/Object,0,0,0,3,0,0,2,7,3,53,13,6,3,
emma,emma-2.0.5312,com/vladium/emma/data/DataFactory,0,13033,public abstract super,java/lang/Object,0,9,0,23,0,4,9,38,93,1141,293,102,31,
emma,emma-2.0.5312,com/vladium/emma/data/DataFactory$RandomAccessFileInputStream,0,1492,final static private,java/io/BufferedInputStream,0,1,0,6,0,0,1,7,9,58,22,3,2,
emma,emma-2.0.5312,com/vladium/emma/data/DataFactory$RandomAccessFileOutputStream,0,1456,final static private,java/io/BufferedOutputStream,0,1,0,6,0,0,1,7,6,48,17,0,2,
emma,emma-2.0.5312,com/vladium/emma/data/DataFactory$UCFileInputStream,0,577,final static private,java/io/FileInputStream,0,0,0,2,0,0,1,3,2,5,2,0,1,
emma,emma-2.0.5312,com/vladium/emma/data/DataFactory$UCFileOutputStream,0,581,final static private,java/io/FileOutputStream,0,0,0,2,0,0,1,3,2,5,2,0,1,
emma,emma-2.0.5312,com/vladium/emma/data/ICoverageData,0,549,public abstract interface,java/lang/Object,1,0,0,5,0,1,18,9,5,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/data/ICoverageData$DataHolder,0,555,public final static,java/lang/Object,0,2,0,1,0,0,3,4,1,9,5,0,1,
emma,emma-2.0.5312,com/vladium/emma/data/IMergeable,0,264,public abstract interface,java/lang/Object,1,0,0,2,0,0,7,3,2,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/data/IMetaData,0,556,public abstract interface,java/lang/Object,1,0,0,9,0,0,18,8,9,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/data/IMetadataConstants,0,421,public abstract interface,java/lang/Object,0,6,0,0,0,0,1,2,0,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/data/ISessionData,0,255,public abstract interface,java/lang/Object,0,0,0,2,0,0,3,3,2,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/data/MergeProcessor,0,8518,public final super,com/vladium/emma/Processor,1,7,3,9,1,0,2,33,57,650,153,53,12,
emma,emma-2.0.5312,com/vladium/emma/data/MetaData,0,5892,final super,java/lang/Object,2,5,0,15,0,0,1,24,30,321,110,32,8,
emma,emma-2.0.5312,com/vladium/emma/data/MethodDescriptor,0,5088,public final super,java/lang/Object,3,7,0,14,0,0,6,18,41,496,167,41,7,
emma,emma-2.0.5312,com/vladium/emma/data/SessionData,0,1028,public final super,java/lang/Object,2,2,0,3,0,0,2,7,5,29,9,0,2,
emma,emma-2.0.5312,com/vladium/emma/data/mergeCommand,0,3828,public final super,com/vladium/emma/Command,0,2,0,4,0,0,1,15,11,151,52,14,2,
emma,emma-2.0.5312,com/vladium/emma/data/mergeTask,0,2404,public final super,com/vladium/emma/ant/FileTask,0,1,0,6,0,0,1,8,14,143,36,3,6,
emma,emma-2.0.5312,com/vladium/emma/emmaTask,0,2691,public final super,com/vladium/emma/ant/SuppressableTask,0,1,0,8,0,0,0,10,10,112,41,3,5,
emma,emma-2.0.5312,com/vladium/emma/emmajavaTask,0,11275,public super,org/apache/tools/ant/taskdefs/Java,0,16,0,41,0,0,0,29,79,702,210,16,14,
emma,emma-2.0.5312,com/vladium/emma/filter/IInclExclFilter,0,491,public abstract interface,java/lang/Object,0,4,0,1,0,1,8,4,1,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/filter/IInclExclFilter$Factory,0,2382,public abstract static,java/lang/Object,0,0,0,5,0,1,2,9,16,142,43,9,8,
emma,emma-2.0.5312,com/vladium/emma/filter/IInclExclFilter$Factory$WCInclExclFilter,0,2207,final static private,java/lang/Object,1,2,0,3,0,0,1,10,23,196,69,21,2,
emma,emma-2.0.5312,com/vladium/emma/instr/FilterCfg,0,3042,public super,java/lang/Object,0,6,0,5,0,1,2,18,10,111,28,6,5,
emma,emma-2.0.5312,com/vladium/emma/instr/FilterCfg$filterElement,0,2143,public final static,com/vladium/emma/ant/StringValue,0,0,0,5,0,0,3,8,14,181,44,12,4,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrProcessor,0,5810,public abstract super,com/vladium/emma/Processor,1,20,0,14,0,1,3,19,43,331,87,13,14,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrProcessor$OutMode,0,1216,public final static,java/lang/Object,0,4,0,5,0,0,4,3,8,51,8,0,2,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrProcessorST,0,19749,final super,com/vladium/emma/instr/InstrProcessor,1,22,3,18,1,4,3,63,115,1841,496,135,36,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrProcessorST$1,1,235,static,java/lang/Object,0,0,0,0,0,0,1,1,0,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrProcessorST$EntryWriteJob,0,1176,final static private,com/vladium/emma/instr/InstrProcessorST$Job,0,4,0,2,0,0,1,7,2,29,14,0,1,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrProcessorST$FileWriteJob,0,991,final static private,com/vladium/emma/instr/InstrProcessorST$Job,0,3,0,2,0,0,1,6,2,24,11,0,1,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrProcessorST$Job,0,723,abstract static private,java/lang/Object,0,0,0,3,1,0,3,3,3,6,2,0,1,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor,0,28663,public final super,com/vladium/jcd/cls/AbstractClassDefVisitor,4,44,0,19,0,18,7,78,141,2932,1026,260,40,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$1,1,223,static,java/lang/Object,0,0,0,0,0,0,2,1,0,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$Block,0,1691,final static private,java/lang/Object,0,5,0,3,1,0,2,9,6,48,20,4,1,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$BlockList,0,777,final static private,java/lang/Object,0,2,0,2,0,0,3,6,2,17,5,0,4,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$BlockSegment,0,1818,final static,com/vladium/emma/instr/InstrVisitor$CodeSegment,0,2,0,4,0,0,1,9,4,40,14,3,2,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$Branch,0,2039,abstract static,java/lang/Object,0,3,0,5,0,0,9,9,7,128,37,14,1,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$CodeSegment,0,738,abstract static,java/lang/Object,0,1,0,4,0,0,6,5,4,6,3,0,1,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$EmitCtx,0,865,final static,java/lang/Object,0,3,0,1,0,0,14,6,1,14,6,0,2,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$IFJUMP2,0,1217,final static,com/vladium/emma/instr/InstrVisitor$Branch,0,0,0,3,0,0,1,5,3,33,13,4,1,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$InstrResult,0,511,public final static,java/lang/Object,0,2,0,1,0,0,4,4,1,3,1,0,1,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$JUMP2,0,1210,final static,com/vladium/emma/instr/InstrVisitor$Branch,0,0,0,3,0,0,1,5,3,33,13,4,1,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$JUMP4,0,1210,final static,com/vladium/emma/instr/InstrVisitor$Branch,0,0,0,3,0,0,1,5,3,33,13,4,1,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$LOOKUPSWITCH,0,1504,final static,com/vladium/emma/instr/InstrVisitor$Branch,0,1,0,3,0,0,1,5,5,103,40,7,1,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$LineNumberComparator,0,965,final static private,java/lang/Object,1,0,0,3,1,0,1,6,3,14,4,0,1,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$RET,0,1122,final static,com/vladium/emma/instr/InstrVisitor$Branch,0,1,0,3,0,0,1,5,5,42,14,1,1,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$TABLESWITCH,0,1531,final static,com/vladium/emma/instr/InstrVisitor$Branch,0,2,0,3,0,0,1,5,5,101,40,7,1,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$TERMINATE,0,965,final static,com/vladium/emma/instr/InstrVisitor$Branch,0,0,0,3,0,0,1,5,3,13,4,0,1,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$clinitHeader,0,2254,final static,com/vladium/emma/instr/InstrVisitor$CodeSegment,0,2,0,4,0,0,1,9,4,62,22,8,2,
emma,emma-2.0.5312,com/vladium/emma/instr/InstrVisitor$methodHeader,0,2085,final static,com/vladium/emma/instr/InstrVisitor$CodeSegment,0,2,0,4,0,0,1,9,4,67,23,5,2,
emma,emma-2.0.5312,com/vladium/emma/instr/instrCommand,0,5451,public final super,com/vladium/emma/Command,0,6,0,4,0,0,1,19,20,271,88,16,3,
emma,emma-2.0.5312,com/vladium/emma/instr/instrTask,0,4846,public final super,com/vladium/emma/ant/FilterTask,0,5,0,11,0,1,1,14,27,273,71,2,8,
emma,emma-2.0.5312,com/vladium/emma/instr/instrTask$ModeAttribute,0,719,public final static,org/apache/tools/ant/types/EnumeratedAttribute,0,1,0,3,0,0,1,3,3,21,1,3,1,
emma,emma-2.0.5312,com/vladium/emma/report/AbstractItemVisitor,0,1382,public abstract super,java/lang/Object,1,0,0,6,0,0,1,8,6,13,6,0,1,
emma,emma-2.0.5312,com/vladium/emma/report/AbstractReportGenerator,0,7458,public abstract super,com/vladium/emma/report/AbstractItemVisitor,1,11,0,5,0,0,5,36,33,477,139,33,12,
emma,emma-2.0.5312,com/vladium/emma/report/AllItem,0,1300,public final super,com/vladium/emma/report/Item,0,1,0,6,0,0,8,7,6,24,4,0,2,
emma,emma-2.0.5312,com/vladium/emma/report/ClassItem,0,4685,public final super,com/vladium/emma/report/Item,0,4,0,12,0,0,10,17,30,337,133,52,3,
emma,emma-2.0.5312,com/vladium/emma/report/IItem,0,1212,public abstract interface,java/lang/Object,0,14,0,9,0,0,15,9,9,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/IItemAttribute,0,830,public abstract interface,java/lang/Object,0,7,0,4,0,2,10,8,4,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/IItemAttribute$1,1,231,static,java/lang/Object,0,0,0,0,0,0,2,1,0,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/IItemAttribute$Factory,0,1652,public abstract static,java/lang/Object,0,1,0,4,0,3,2,7,4,120,13,15,3,
emma,emma-2.0.5312,com/vladium/emma/report/IItemAttribute$Factory$Attribute,0,796,abstract static private,java/lang/Object,1,1,0,2,0,0,2,5,3,16,5,0,2,
emma,emma-2.0.5312,com/vladium/emma/report/IItemAttribute$Factory$FractionAttribute,0,3031,final static private,com/vladium/emma/report/IItemAttribute$Factory$Attribute,1,7,0,4,0,1,2,15,7,165,56,8,3,
emma,emma-2.0.5312,com/vladium/emma/report/IItemAttribute$Factory$FractionAttribute$FractionComparator,0,1813,final private,java/lang/Object,1,1,1,3,1,0,1,8,5,66,21,7,1,
emma,emma-2.0.5312,com/vladium/emma/report/IItemAttribute$Factory$NameAttribute,0,1593,final static private,com/vladium/emma/report/IItemAttribute$Factory$Attribute,1,1,0,4,0,1,1,10,4,21,6,0,2,
emma,emma-2.0.5312,com/vladium/emma/report/IItemAttribute$Factory$NameAttribute$NameComparator,0,1321,final static private,java/lang/Object,1,0,0,3,1,0,1,7,3,18,6,2,1,
emma,emma-2.0.5312,com/vladium/emma/report/IItemMetadata,0,534,public abstract interface,java/lang/Object,0,5,0,3,0,1,14,4,3,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/IItemMetadata$Factory,0,1410,public abstract static,java/lang/Object,0,1,0,4,0,0,2,11,6,50,6,5,3,
emma,emma-2.0.5312,com/vladium/emma/report/IItemVisitor,0,560,public abstract interface,java/lang/Object,0,0,0,5,0,0,7,6,5,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/IReportDataModel,0,297,public abstract interface,java/lang/Object,0,0,0,1,0,1,3,3,1,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/IReportDataModel$Factory,0,849,public abstract static,java/lang/Object,0,0,0,2,0,0,1,6,2,9,3,0,2,
emma,emma-2.0.5312,com/vladium/emma/report/IReportDataView,0,283,public abstract interface,java/lang/Object,0,2,0,1,0,0,7,3,1,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/IReportEnums,0,492,public abstract interface,java/lang/Object,0,0,0,0,0,4,2,1,0,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/IReportEnums$DepthAttribute,0,765,public final static,org/apache/tools/ant/types/EnumeratedAttribute,0,1,0,3,0,0,4,3,3,29,1,5,1,
emma,emma-2.0.5312,com/vladium/emma/report/IReportEnums$TypeAttribute,0,723,public final static,org/apache/tools/ant/types/EnumeratedAttribute,0,1,0,3,0,0,0,3,3,21,1,3,1,
emma,emma-2.0.5312,com/vladium/emma/report/IReportEnums$UnitsTypeAttribute,0,727,public final static,org/apache/tools/ant/types/EnumeratedAttribute,0,1,0,3,0,0,4,3,3,17,1,2,1,
emma,emma-2.0.5312,com/vladium/emma/report/IReportEnums$ViewTypeAttribute,0,725,public final static,org/apache/tools/ant/types/EnumeratedAttribute,0,1,0,3,0,0,0,3,3,17,1,2,1,
emma,emma-2.0.5312,com/vladium/emma/report/IReportGenerator,0,433,public abstract interface,java/lang/Object,0,0,0,3,0,0,4,7,3,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/IReportProperties,0,1627,public abstract interface,java/lang/Object,0,35,0,0,0,0,3,3,0,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/Item,0,2717,abstract super,java/lang/Object,1,3,0,8,0,1,5,13,14,127,42,9,3,
emma,emma-2.0.5312,com/vladium/emma/report/Item$ItemMetadata,0,944,final static protected,java/lang/Object,1,3,0,4,0,0,5,6,4,21,10,0,1,
emma,emma-2.0.5312,com/vladium/emma/report/ItemComparator,0,641,public abstract interface,java/lang/Object,1,1,0,1,0,2,10,4,1,6,0,0,1,
emma,emma-2.0.5312,com/vladium/emma/report/ItemComparator$1,1,231,static,java/lang/Object,0,0,0,0,0,0,1,1,0,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/ItemComparator$Factory,0,1649,public abstract static,java/lang/Object,0,0,0,2,0,3,1,10,6,60,19,5,4,
emma,emma-2.0.5312,com/vladium/emma/report/ItemComparator$Factory$CompositeComparator,0,952,final static private,java/lang/Object,1,1,0,2,0,0,1,5,4,29,12,2,1,
emma,emma-2.0.5312,com/vladium/emma/report/ItemComparator$Factory$NullComparator,0,933,final static private,java/lang/Object,1,0,0,3,1,0,1,5,3,8,2,0,1,
emma,emma-2.0.5312,com/vladium/emma/report/ItemComparator$Factory$ReverseComparator,0,861,final static private,java/lang/Object,1,1,0,2,0,0,1,5,2,12,6,0,1,
emma,emma-2.0.5312,com/vladium/emma/report/MethodItem,0,4322,public final super,com/vladium/emma/report/Item,0,6,0,9,0,0,10,16,25,334,127,56,2,
emma,emma-2.0.5312,com/vladium/emma/report/PackageItem,0,1635,public final super,com/vladium/emma/report/Item,0,3,0,7,0,0,8,8,7,34,11,0,2,
emma,emma-2.0.5312,com/vladium/emma/report/ReportCfg,0,6452,public super,java/lang/Object,1,8,0,20,0,4,2,25,29,267,76,5,8,
emma,emma-2.0.5312,com/vladium/emma/report/ReportCfg$Element,0,3467,public abstract static,java/lang/Object,2,4,0,11,0,0,4,14,17,161,48,6,4,
emma,emma-2.0.5312,com/vladium/emma/report/ReportCfg$Element_HTML,0,780,public static,com/vladium/emma/report/ReportCfg$Element,0,1,0,2,0,0,3,5,2,7,3,0,1,
emma,emma-2.0.5312,com/vladium/emma/report/ReportCfg$Element_TXT,0,776,public static,com/vladium/emma/report/ReportCfg$Element,0,1,0,2,0,0,3,5,2,7,3,0,1,
emma,emma-2.0.5312,com/vladium/emma/report/ReportCfg$Element_XML,0,776,public static,com/vladium/emma/report/ReportCfg$Element,0,1,0,2,0,0,3,5,2,7,3,0,1,
emma,emma-2.0.5312,com/vladium/emma/report/ReportDataModel,0,5081,final super,java/lang/Object,1,3,0,2,0,1,1,28,21,268,90,26,13,
emma,emma-2.0.5312,com/vladium/emma/report/ReportDataModel$ReportDataView,0,723,final static private,java/lang/Object,1,1,0,2,0,0,1,4,2,9,4,0,1,
emma,emma-2.0.5312,com/vladium/emma/report/ReportProcessor,0,7855,public final super,com/vladium/emma/Processor,1,8,3,10,1,0,2,35,50,574,145,48,7,
emma,emma-2.0.5312,com/vladium/emma/report/ReportProperties,0,6722,public abstract super,java/lang/Object,1,3,0,5,0,3,2,31,32,460,130,39,10,
emma,emma-2.0.5312,com/vladium/emma/report/ReportProperties$1,1,237,static,java/lang/Object,0,0,0,0,0,0,1,1,0,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/ReportProperties$ParsedProperties,0,2944,public final static,java/lang/Object,0,10,0,22,0,0,5,7,22,74,31,0,1,
emma,emma-2.0.5312,com/vladium/emma/report/ReportProperties$ReportPropertyMapper,0,1253,final static private,java/lang/Object,1,0,0,3,1,0,1,6,6,30,8,1,1,
emma,emma-2.0.5312,com/vladium/emma/report/SourcePathCache,0,3539,public final super,java/lang/Object,0,3,0,5,0,2,8,16,25,258,82,18,16,
emma,emma-2.0.5312,com/vladium/emma/report/SourcePathCache$CacheEntry,0,542,final static private,java/lang/Object,0,1,0,1,0,0,1,4,1,7,3,0,1,
emma,emma-2.0.5312,com/vladium/emma/report/SourcePathCache$FileExtensionFilter,0,1706,final static private,java/lang/Object,1,1,0,4,0,0,1,9,9,74,18,3,3,
emma,emma-2.0.5312,com/vladium/emma/report/SrcFileItem,0,5279,public final super,com/vladium/emma/report/Item,0,5,0,10,0,1,9,21,29,407,150,67,5,
emma,emma-2.0.5312,com/vladium/emma/report/SrcFileItem$LineCoverageData,0,885,public final,java/lang/Object,0,6,1,1,0,0,2,5,1,12,7,0,1,
emma,emma-2.0.5312,com/vladium/emma/report/html/ReportGenerator,0,31425,public final super,com/vladium/emma/report/AbstractReportGenerator,1,44,0,30,0,1,1,71,165,2956,905,286,64,
emma,emma-2.0.5312,com/vladium/emma/report/html/ReportGenerator$IDGenerator,0,1178,final static private,java/lang/Object,0,2,0,3,0,0,1,6,4,52,18,3,4,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/Attribute,0,1452,public abstract super,java/lang/Object,1,17,0,5,0,1,9,7,5,89,1,0,2,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/Attribute$AttributeImpl,0,1233,final static private,com/vladium/emma/report/html/doc/Attribute,0,1,0,6,0,0,1,7,8,38,13,0,1,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/AttributeSet,0,863,public abstract super,java/lang/Object,1,0,0,5,0,1,12,8,5,7,1,0,2,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/AttributeSet$AttributeSetImpl,0,2600,final static private,com/vladium/emma/report/html/doc/AttributeSet,0,3,0,5,0,0,1,16,9,100,30,6,4,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/ElementList,0,1581,public final super,java/lang/Object,1,1,0,5,0,0,1,9,8,46,17,2,2,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/HTMLDocument,0,5526,public final super,com/vladium/emma/report/html/doc/IElement$Factory$ElementImpl,0,5,0,17,0,0,1,16,25,258,81,10,4,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/HTMLTable,0,3085,public final super,com/vladium/emma/report/html/doc/IElement$Factory$ElementImpl,0,1,0,5,0,4,1,12,10,89,31,3,3,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/HTMLTable$Cell,0,1407,static private,com/vladium/emma/report/html/doc/IElement$Factory$ElementImpl,1,0,0,2,0,0,1,7,2,13,5,0,1,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/HTMLTable$ICell,0,351,public abstract static interface,java/lang/Object,1,0,0,1,0,0,4,3,1,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/HTMLTable$IRow,0,415,public abstract static interface,java/lang/Object,1,0,0,1,0,0,3,3,1,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/HTMLTable$Row,0,1607,static private,com/vladium/emma/report/html/doc/IElement$Factory$ElementImpl,1,1,0,2,0,0,1,8,3,24,7,1,2,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/HTMLWriter,0,1532,public final super,java/lang/Object,0,1,0,6,0,0,12,9,12,88,21,5,6,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/HyperRef,0,1581,public super,com/vladium/emma/report/html/doc/IElement$Factory$ElementImpl,0,0,0,1,0,0,1,8,5,36,10,0,2,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/IContent,0,196,public abstract interface,java/lang/Object,0,0,0,1,0,0,11,3,1,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/IElement,0,419,public abstract interface,java/lang/Object,2,0,0,1,0,1,7,5,1,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/IElement$Factory,0,1203,public abstract static,java/lang/Object,0,0,0,3,0,1,3,6,3,15,4,0,3,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/IElement$Factory$ElementImpl,0,3204,static,com/vladium/emma/report/html/doc/ISimpleElement$Factory$SimpleElementImpl,1,2,0,7,0,0,6,16,12,110,39,3,4,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/IElementList,0,421,public abstract interface,java/lang/Object,1,0,0,3,0,0,5,3,3,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/ISimpleElement,0,520,public abstract interface,java/lang/Object,1,0,0,3,0,1,4,5,3,0,0,0,0,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/ISimpleElement$Factory,0,1257,public abstract static,java/lang/Object,0,0,0,3,0,1,1,6,3,15,4,0,3,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/ISimpleElement$Factory$SimpleElementImpl,0,2369,static,java/lang/Object,1,2,0,6,0,0,2,9,9,64,21,0,2,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/Tag,0,1622,public abstract super,java/lang/Object,1,23,0,3,0,1,12,5,3,141,1,6,2,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/Tag$TagImpl,0,903,final static private,com/vladium/emma/report/html/doc/Tag,0,1,0,4,0,0,1,4,4,17,7,0,1,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/Text,0,956,public final super,java/lang/Object,1,2,0,2,0,0,2,7,4,27,11,0,1,
emma,emma-2.0.5312,com/vladium/emma/report/html/doc/TextContent,0,744,public final super,java/lang/Object,1,1,0,2,0,0,0,5,3,14,6,0,1,
emma,emma-2.0.5312,com/vladium/emma/report/reportCommand,0,4096,public final super,com/vladium/emma/Command,0,3,0,4,0,0,1,16,12,169,57,14,2,
